ward_id,ward_name,forecast_date,temperature_max_c,temperature_min_c,temperature_mean_c,humidity_mean_pct,humidity_max_pct,wind_mean_mps,solar_max_wm2,heat_index_max_c,wbgt_max_c,wbgt_mean_c,utci_max_c,thermal_hazard_score,danger_hours,extreme_hours,night_temperature_min_c,peak_risk_time_ist,population_estimate_2020,population_density_per_sq_km,exposure_score,danger_day,consecutive_danger_days,heat_duration_score,mortality_risk_index,risk_level,alert_code,map_color,recommended_action,sms_alert_required,open_cooling_centres,shift_outdoor_work_hours,hospital_surge_alert,model_version,risk_interpretation,vulnerability_data_status
1,NARELA,2026-08-28,33.7,27.3,30.3,76.0,92,2.12,764.0,40.03,30.3,28.31,40.84,67.62,11,0,27.3,2026-08-28T11:00,107464,5301.18,25.21,True,1,33.33,53.0,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
88,QASABPURA,2026-08-30,35.3,27.4,31.39,64.71,76,1.74,788.0,41.81,31.17,28.15,43.02,74.86,14,1,27.4,2026-08-30T14:00,24651,32828.61,34.68,True,3,100.0,65.08,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
88,QASABPURA,2026-08-31,35.8,27.4,31.62,61.42,78,1.55,819.0,41.36,31.24,27.98,43.79,75.8,11,2,27.4,2026-08-31T13:00,24651,32828.61,34.68,True,4,100.0,65.9,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
88,QASABPURA,2026-09-01,34.5,28.1,30.6,68.92,87,1.14,789.0,40.54,30.89,27.9,42.76,72.92,8,0,28.1,2026-09-01T13:00,24651,32828.61,34.68,True,5,100.0,63.39,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
89,PAHAR GANJ,2026-08-28,34.5,26.5,30.69,72.71,93,1.93,770.0,39.97,30.55,28.32,42.09,70.45,12,0,26.5,2026-08-28T13:00,23552,22705.1,22.75,True,1,33.33,54.87,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
89,PAHAR GANJ,2026-08-29,34.8,26.7,30.81,68.58,80,1.94,844.0,40.98,31.08,28.04,43.46,74.76,13,1,26.7,2026-08-29T13:00,23552,22705.1,22.75,True,2,66.67,60.72,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
89,PAHAR GANJ,2026-08-30,35.3,27.4,31.39,64.71,76,1.74,788.0,41.81,31.17,28.15,43.02,74.86,14,1,27.4,2026-08-30T14:00,23552,22705.1,22.75,True,3,100.0,63.3,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
89,PAHAR GANJ,2026-08-31,35.8,27.4,31.62,61.42,78,1.55,819.0,41.36,31.24,27.98,43.79,75.8,11,2,27.4,2026-08-31T13:00,23552,22705.1,22.75,True,4,100.0,64.09,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
89,PAHAR GANJ,2026-09-01,34.5,28.1,30.6,68.92,87,1.14,789.0,40.54,30.89,27.9,42.76,72.92,8,0,28.1,2026-09-01T13:00,23552,22705.1,22.75,True,5,100.0,61.65,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
9,MALKAGANJ,2026-08-28,34.5,26.5,30.69,72.71,93,1.93,770.0,39.97,30.55,28.32,42.09,70.45,12,0,26.5,2026-08-28T13:00,20497,20666.47,19.6,True,1,33.33,54.43,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
9,MALKAGANJ,2026-08-29,34.8,26.7,30.81,68.58,80,1.94,844.0,40.98,31.08,28.04,43.46,74.76,13,1,26.7,2026-08-29T13:00,20497,20666.47,19.6,True,2,66.67,60.25,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
9,MALKAGANJ,2026-08-30,35.3,27.4,31.39,64.71,76,1.74,788.0,41.81,31.17,28.15,43.02,74.86,14,1,27.4,2026-08-30T14:00,20497,20666.47,19.6,True,3,100.0,62.83,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
9,MALKAGANJ,2026-08-31,35.8,27.4,31.62,61.42,78,1.55,819.0,41.36,31.24,27.98,43.79,75.8,11,2,27.4,2026-08-31T13:00,20497,20666.47,19.6,True,4,100.0,63.61,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
9,MALKAGANJ,2026-09-01,34.5,28.1,30.6,68.92,87,1.14,789.0,40.54,30.89,27.9,42.76,72.92,8,0,28.1,2026-09-01T13:00,20497,20666.47,19.6,True,5,100.0,61.19,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
90,MODEL BASTI,2026-08-28,34.5,26.5,30.69,72.71,93,1.93,770.0,39.97,30.55,28.32,42.09,70.45,12,0,26.5,2026-08-28T13:00,57887,39730.27,51.49,True,1,33.33,58.92,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
90,MODEL BASTI,2026-08-29,34.8,26.7,30.81,68.58,80,1.94,844.0,40.98,31.08,28.04,43.46,74.76,13,1,26.7,2026-08-29T13:00,57887,39730.27,51.49,True,2,66.67,65.02,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
90,MODEL BASTI,2026-08-30,35.3,27.4,31.39,64.71,76,1.74,788.0,41.81,31.17,28.15,43.02,74.86,14,1,27.4,2026-08-30T14:00,57887,39730.27,51.49,True,3,100.0,67.6,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
90,MODEL BASTI,2026-08-31,35.8,27.4,31.62,61.42,78,1.55,819.0,41.36,31.24,27.98,43.79,75.8,11,2,27.4,2026-08-31T13:00,57887,39730.27,51.49,True,4,100.0,68.45,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
90,MODEL BASTI,2026-09-01,34.5,28.1,30.6,68.92,87,1.14,789.0,40.54,30.89,27.9,42.76,72.92,8,0,28.1,2026-09-01T13:00,57887,39730.27,51.49,True,5,100.0,65.84,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
91,KAROL BAGH,2026-08-28,34.5,26.5,30.69,72.71,93,1.93,770.0,39.97,30.55,28.32,42.09,70.45,12,0,26.5,2026-08-28T13:00,86110,37724.52,56.74,True,1,33.33,59.66,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
91,KAROL BAGH,2026-08-29,34.8,26.7,30.81,68.58,80,1.94,844.0,40.98,31.08,28.04,43.46,74.76,13,1,26.7,2026-08-29T13:00,86110,37724.52,56.74,True,2,66.67,65.8,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
91,KAROL BAGH,2026-08-30,35.3,27.4,31.39,64.71,76,1.74,788.0,41.81,31.17,28.15,43.02,74.86,14,1,27.4,2026-08-30T14:00,86110,37724.52,56.74,True,3,100.0,68.39,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
91,KAROL BAGH,2026-08-31,35.8,27.4,31.62,61.42,78,1.55,819.0,41.36,31.24,27.98,43.79,75.8,11,2,27.4,2026-08-31T13:00,86110,37724.52,56.74,True,4,100.0,69.24,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
91,KAROL BAGH,2026-09-01,34.5,28.1,30.6,68.92,87,1.14,789.0,40.54,30.89,27.9,42.76,72.92,8,0,28.1,2026-09-01T13:00,86110,37724.52,56.74,True,5,100.0,66.61,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
92,DEV NAGAR,2026-08-28,34.5,26.5,30.69,72.71,93,1.93,770.0,39.97,30.55,28.32,42.09,70.45,12,0,26.5,2026-08-28T13:00,20879,27639.66,27.71,True,1,33.33,55.57,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
92,DEV NAGAR,2026-08-29,34.8,26.7,30.81,68.58,80,1.94,844.0,40.98,31.08,28.04,43.46,74.76,13,1,26.7,2026-08-29T13:00,20879,27639.66,27.71,True,2,66.67,61.46,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
92,DEV NAGAR,2026-08-30,35.3,27.4,31.39,64.71,76,1.74,788.0,41.81,31.17,28.15,43.02,74.86,14,1,27.4,2026-08-30T14:00,20879,27639.66,27.71,True,3,100.0,64.04,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
92,DEV NAGAR,2026-08-31,35.8,27.4,31.62,61.42,78,1.55,819.0,41.36,31.24,27.98,43.79,75.8,11,2,27.4,2026-08-31T13:00,20879,27639.66,27.71,True,4,100.0,64.84,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
92,DEV NAGAR,2026-09-01,34.5,28.1,30.6,68.92,87,1.14,789.0,40.54,30.89,27.9,42.76,72.92,8,0,28.1,2026-09-01T13:00,20879,27639.66,27.71,True,5,100.0,62.38,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
93,BALJIT NAGAR,2026-08-28,34.5,26.5,30.69,72.71,93,1.93,770.0,39.97,30.55,28.32,42.09,70.45,12,0,26.5,2026-08-28T13:00,14013,36115.98,35.61,True,1,33.33,56.68,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
93,BALJIT NAGAR,2026-08-29,34.8,26.7,30.81,68.58,80,1.94,844.0,40.98,31.08,28.04,43.46,74.76,13,1,26.7,2026-08-29T13:00,14013,36115.98,35.61,True,2,66.67,62.64,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
93,BALJIT NAGAR,2026-08-30,35.3,27.4,31.39,64.71,76,1.74,788.0,41.81,31.17,28.15,43.02,74.86,14,1,27.4,2026-08-30T14:00,14013,36115.98,35.61,True,3,100.0,65.22,High,ORANGE,#E67E22,Activate the local heat action plan; open cooling centres; shift strenuous outdoor work away from afternoon hours; alert hospitals for a possible heat-illness surge.,True,True,True,True,provisional-impact-risk-v2,Relative heat-health impact ranking; not a predicted death count,WorldPop exposure included; demographic and health-outcome calibration pending
